"","location_origin","location_dest","Month","DayofMonth","DepDelay","Cancelled","WeatherDelay"
"17825","Arlington VA","Boston MA",3,17,61,0,0
"17826","Arlington VA","Boston MA",4,13,120,0,0
"17827","Arlington VA","Boston MA",4,4,599,1,75
"17828","Arlington VA","Boston MA",3,24,-3,2,0
"17829","Arlington VA","Boston MA",11,15,473,1,0
"17830","Arlington VA","Boston MA",2,4,20,2,0
"17831","Arlington VA","Boston MA",6,24,179,3,11
"17832","Arlington VA","Boston MA",6,4,1813,3,646
"17833","Arlington VA","Boston MA",10,21,8,0,0
"17834","Arlington VA","Boston MA",11,25,272,0,56
"17835","Arlington VA","Boston MA",8,24,-34,0,0
"17836","Arlington VA","Boston MA",9,4,-42,0,0
"17837","Arlington VA","Boston MA",9,8,-31,1,0
"17838","Arlington VA","Boston MA",11,29,-39,0,0
"17839","Arlington VA","Boston MA",3,4,28,4,0
"17840","Arlington VA","Boston MA",2,9,-24,0,0
"17841","Arlington VA","Boston MA",2,6,206,0,0
"17842","Arlington VA","Boston MA",3,1,-51,0,0
"17843","Arlington VA","Boston MA",2,8,271,0,48
"17844","Arlington VA","Boston MA",7,17,60,2,0
"17845","Arlington VA","Boston MA",4,21,136,1,0
"17846","Arlington VA","Boston MA",12,12,233,1,22
"17847","Arlington VA","Boston MA",4,7,31,2,0
"17848","Arlington VA","Boston MA",12,30,0,1,0
"17849","Arlington VA","Boston MA",9,1,37,0,0
"17850","Arlington VA","Boston MA",4,25,-6,1,19
"17851","Arlington VA","Boston MA",9,21,122,0,0
"17852","Arlington VA","Boston MA",7,8,328,0,0
"17853","Arlington VA","Boston MA",11,20,41,0,0
"17854","Arlington VA","Boston MA",4,15,-9,0,18
"17855","Arlington VA","Boston MA",6,11,-91,0,0
"17856","Arlington VA","Boston MA",3,14,107,1,41
"17857","Arlington VA","Boston MA",11,24,-68,0,0
"17858","Arlington VA","Boston MA",3,11,101,0,0
"17859","Arlington VA","Boston MA",6,20,33,0,10
"17860","Arlington VA","Boston MA",12,14,229,1,0
"17861","Arlington VA","Boston MA",12,23,467,1,0
"17862","Arlington VA","Boston MA",1,20,49,1,5
"17863","Arlington VA","Boston MA",9,20,-28,0,0
"17864","Arlington VA","Boston MA",9,16,-54,1,0
"17865","Arlington VA","Boston MA",11,13,262,0,122
"17866","Arlington VA","Boston MA",8,1,312,1,0
"17867","Arlington VA","Boston MA",12,15,113,0,10
"17868","Arlington VA","Boston MA",3,9,277,0,0
"17869","Arlington VA","Boston MA",12,17,402,1,0
"17870","Arlington VA","Boston MA",7,30,70,0,0
"17871","Arlington VA","Boston MA",5,13,-38,0,0
"17872","Arlington VA","Boston MA",6,3,-47,0,0
"17873","Arlington VA","Boston MA",4,3,146,0,0
"17874","Arlington VA","Boston MA",11,9,101,0,0
"17875","Arlington VA","Boston MA",5,30,-74,0,0
"17876","Arlington VA","Boston MA",11,11,212,0,0
"17877","Arlington VA","Boston MA",2,27,-30,0,0
"17878","Arlington VA","Boston MA",11,23,83,0,0
"17879","Arlington VA","Boston MA",10,28,16,0,22
"17880","Arlington VA","Boston MA",3,7,269,0,60
"17881","Arlington VA","Boston MA",7,28,117,3,0
"17882","Arlington VA","Boston MA",12,3,-89,0,0
"17883","Arlington VA","Boston MA",7,7,101,0,0
"17884","Arlington VA","Boston MA",9,29,87,1,0
"17885","Arlington VA","Boston MA",3,22,-43,0,0
"17886","Arlington VA","Boston MA",11,22,-29,0,0
"17887","Arlington VA","Boston MA",9,25,32,0,0
"17888","Arlington VA","Boston MA",4,19,-8,0,0
"17889","Arlington VA","Boston MA",8,8,439,2,234
"17890","Arlington VA","Boston MA",3,16,381,0,0
"17891","Arlington VA","Boston MA",2,24,152,0,0
"17892","Arlington VA","Boston MA",2,21,98,1,0
"17893","Arlington VA","Boston MA",11,18,198,0,0
"17894","Arlington VA","Boston MA",8,31,-39,0,0
"17895","Arlington VA","Boston MA",4,26,-49,0,0
"17896","Arlington VA","Boston MA",5,15,-21,0,35
"17897","Arlington VA","Boston MA",10,10,-21,0,0
"17898","Arlington VA","Boston MA",8,27,-37,0,0
"17899","Arlington VA","Boston MA",4,29,308,1,0
"17900","Arlington VA","Boston MA",8,19,-113,0,0
"17901","Arlington VA","Boston MA",5,6,-96,0,0
"17902","Arlington VA","Boston MA",11,28,75,0,0
"17903","Arlington VA","Boston MA",1,3,100,1,0
"17904","Arlington VA","Boston MA",3,29,19,0,0
"17905","Arlington VA","Boston MA",1,1,-27,0,0
"17906","Arlington VA","Boston MA",10,26,-11,0,0
"17907","Arlington VA","Boston MA",2,15,503,0,40
"17908","Arlington VA","Boston MA",12,21,839,11,0
"17909","Arlington VA","Boston MA",3,25,231,0,0
"17910","Arlington VA","Boston MA",1,5,-54,2,0
"17911","Arlington VA","Boston MA",5,20,65,0,26
"17912","Arlington VA","Boston MA",5,23,418,0,15
"17913","Arlington VA","Boston MA",7,13,286,4,0
"17914","Arlington VA","Boston MA",9,22,-18,0,0
"17915","Arlington VA","Boston MA",12,8,48,0,0
"17916","Arlington VA","Boston MA",2,19,-53,0,0
"17917","Arlington VA","Boston MA",8,11,1462,6,465
"17918","Arlington VA","Boston MA",1,27,162,2,0
"17919","Arlington VA","Boston MA",11,6,447,1,0
"17920","Arlington VA","Boston MA",7,4,-97,1,0
"17921","Arlington VA","Boston MA",12,27,249,0,0
"17922","Arlington VA","Boston MA",7,3,-30,0,0
"17923","Arlington VA","Boston MA",2,23,126,2,0
"17924","Arlington VA","Boston MA",8,20,-107,1,0
"17925","Arlington VA","Boston MA",1,21,-76,2,0
"17926","Arlington VA","Boston MA",5,19,-32,0,0
"17927","Arlington VA","Boston MA",8,14,382,4,24
"17928","Arlington VA","Boston MA",11,26,-58,0,0
"17929","Arlington VA","Boston MA",11,19,66,0,60
"17930","Arlington VA","Boston MA",10,17,-47,0,0
"17931","Arlington VA","Boston MA",2,26,126,0,0
"17932","Arlington VA","Boston MA",10,23,-113,0,0
"17933","Arlington VA","Boston MA",2,28,-20,1,0
"17934","Arlington VA","Boston MA",4,11,74,1,0
"17935","Arlington VA","Boston MA",2,5,68,1,30
"17936","Arlington VA","Boston MA",11,27,-6,0,0
"17937","Arlington VA","Boston MA",9,3,-153,0,0
"17938","Arlington VA","Boston MA",5,16,185,0,36
"17939","Arlington VA","Boston MA",12,5,-84,0,0
"17940","Arlington VA","Boston MA",7,16,4,0,0
"17941","Arlington VA","Boston MA",1,4,-3,0,0
"17942","Arlington VA","Boston MA",2,29,118,3,0
"17943","Arlington VA","Boston MA",10,1,138,0,0
"17944","Arlington VA","Boston MA",3,8,809,0,485
"17945","Arlington VA","Boston MA",7,19,-32,0,0
"17946","Arlington VA","Boston MA",10,20,-94,1,0
"17947","Arlington VA","Boston MA",10,12,-24,0,0
"17948","Arlington VA","Boston MA",12,6,-57,0,0
"17949","Arlington VA","Boston MA",12,9,135,0,0
"17950","Arlington VA","Boston MA",8,30,132,0,29
"17951","Arlington VA","Boston MA",1,14,145,16,0
"17952","Arlington VA","Boston MA",9,26,268,1,0
"17953","Arlington VA","Boston MA",7,26,14,0,0
"17954","Arlington VA","Boston MA",9,17,-114,0,0
"17955","Arlington VA","Boston MA",12,10,187,0,0
"17956","Arlington VA","Boston MA",8,29,-19,0,0
"17957","Arlington VA","Boston MA",11,10,-128,0,0
"17958","Arlington VA","Boston MA",1,13,-27,2,0
"17959","Arlington VA","Boston MA",10,18,-46,0,0
"17960","Arlington VA","Boston MA",7,21,251,2,0
"17961","Arlington VA","Boston MA",3,10,267,1,0
"17962","Arlington VA","Boston MA",2,12,404,2,244
"17963","Arlington VA","Boston MA",6,22,247,1,55
"17964","Arlington VA","Boston MA",8,10,1300,9,285
"17965","Arlington VA","Boston MA",6,9,12,0,0
"17966","Arlington VA","Boston MA",5,2,325,1,0
"17967","Arlington VA","Boston MA",4,27,103,0,0
"17968","Arlington VA","Boston MA",4,12,56,0,0
"17969","Arlington VA","Boston MA",1,26,-82,0,0
"17970","Arlington VA","Boston MA",8,22,-80,0,0
"17971","Arlington VA","Boston MA",8,4,-98,1,0
"17972","Arlington VA","Boston MA",5,1,-12,0,0
"17973","Arlington VA","Boston MA",4,20,274,0,47
"17974","Arlington VA","Boston MA",8,6,169,4,0
"17975","Arlington VA","Boston MA",8,3,154,0,78
"17976","Arlington VA","Boston MA",3,30,10,0,0
"17977","Arlington VA","Boston MA",5,11,156,1,0
"17978","Arlington VA","Boston MA",7,15,-35,0,0
"17979","Arlington VA","Boston MA",1,18,127,1,15
"17980","Arlington VA","Boston MA",8,25,196,0,0
"17981","Arlington VA","Boston MA",4,6,801,0,20
"17982","Arlington VA","Boston MA",6,25,-47,1,0
"17983","Arlington VA","Boston MA",3,28,336,0,0
"17984","Arlington VA","Boston MA",6,15,1166,2,0
"17985","Arlington VA","Boston MA",5,27,606,2,434
"17986","Arlington VA","Boston MA",1,7,-125,0,0
"17987","Arlington VA","Boston MA",9,30,55,0,4
"17988","Arlington VA","Boston MA",10,2,-102,0,0
"17989","Arlington VA","Boston MA",2,11,61,2,0
"17990","Arlington VA","Boston MA",12,11,197,0,0
"17991","Arlington VA","Boston MA",10,6,351,0,0
"17992","Arlington VA","Boston MA",7,24,1093,2,160
"17993","Arlington VA","Boston MA",2,20,62,0,28
"17994","Arlington VA","Boston MA",1,23,95,0,0
"17995","Arlington VA","Boston MA",8,9,20,1,0
"17996","Arlington VA","Boston MA",3,12,176,0,147
"17997","Arlington VA","Boston MA",1,10,-89,1,0
"17998","Arlington VA","Boston MA",5,28,-40,1,0
"17999","Arlington VA","Boston MA",3,5,320,1,247
"18000","Arlington VA","Boston MA",8,5,-130,0,0
"18001","Arlington VA","Boston MA",10,9,191,1,0
"18002","Arlington VA","Boston MA",9,5,-71,0,0
"18003","Arlington VA","Boston MA",9,6,-30,2,0
"18004","Arlington VA","Boston MA",5,18,24,0,5
"18005","Arlington VA","Boston MA",11,1,-4,0,0
"18006","Arlington VA","Boston MA",4,18,-44,0,0
"18007","Arlington VA","Boston MA",1,25,-37,0,0
"18008","Arlington VA","Boston MA",10,19,6,0,0
"18009","Arlington VA","Boston MA",2,10,114,0,0
"18010","Arlington VA","Boston MA",8,21,-21,0,0
"18011","Arlington VA","Boston MA",8,12,116,1,0
"18012","Arlington VA","Boston MA",3,23,-70,0,0
"18013","Arlington VA","Boston MA",12,29,7,0,70
"18014","Arlington VA","Boston MA",5,3,20,1,0
"18015","Arlington VA","Boston MA",10,4,161,0,0
"18016","Arlington VA","Boston MA",7,27,1566,10,450
"18017","Arlington VA","Boston MA",6,30,223,1,0
"18018","Arlington VA","Boston MA",6,14,3,0,0
"18019","Arlington VA","Boston MA",12,4,-85,0,0
"18020","Arlington VA","Boston MA",4,22,-20,0,0
"18021","Arlington VA","Boston MA",6,7,95,0,0
"18022","Arlington VA","Boston MA",11,12,-53,0,0
"18023","Arlington VA","Boston MA",6,1,11,0,0
"18024","Arlington VA","Boston MA",5,10,-66,0,0
"18025","Arlington VA","Boston MA",1,30,-63,2,0
"18026","Arlington VA","Boston MA",10,11,-47,0,0
"18027","Arlington VA","Boston MA",5,8,355,0,0
"18028","Arlington VA","Boston MA",5,5,114,0,0
"18029","Arlington VA","Boston MA",8,28,-4,2,0
"18030","Arlington VA","Boston MA",8,2,558,2,0
"18031","Arlington VA","Boston MA",5,24,-3,0,0
"18032","Arlington VA","Boston MA",9,18,-48,0,0
"18033","Arlington VA","Boston MA",12,25,425,1,0
"18034","Arlington VA","Boston MA",6,19,303,1,0
"18035","Arlington VA","Boston MA",6,16,296,9,101
"18036","Arlington VA","Boston MA",1,9,-92,1,0
"18037","Arlington VA","Boston MA",5,4,779,0,0
"18038","Arlington VA","Boston MA",3,6,-83,3,0
"18039","Arlington VA","Boston MA",9,19,-90,0,0
"18040","Arlington VA","Boston MA",8,17,-55,0,20
"18041","Arlington VA","Boston MA",1,6,-26,1,0
"18042","Arlington VA","Boston MA",6,21,248,0,0
"18043","Arlington VA","Boston MA",7,22,239,2,0
"18044","Arlington VA","Boston MA",1,19,-24,0,0
"18045","Arlington VA","Boston MA",10,3,106,0,0
"18046","Arlington VA","Boston MA",9,23,-136,0,0
"18047","Arlington VA","Boston MA",3,13,61,1,0
"18048","Arlington VA","Boston MA",8,13,-17,1,0
"18049","Arlington VA","Boston MA",3,20,522,1,35
"18050","Arlington VA","Boston MA",10,16,181,0,227
"18051","Arlington VA","Boston MA",12,31,339,3,0
"18052","Arlington VA","Boston MA",12,18,3,0,0
"18053","Arlington VA","Boston MA",6,27,535,3,71
"18054","Arlington VA","Boston MA",11,2,1,2,0
"18055","Arlington VA","Boston MA",2,14,118,0,0
"18056","Arlington VA","Boston MA",1,11,650,3,179
"18057","Arlington VA","Boston MA",12,1,404,0,69
"18058","Arlington VA","Boston MA",7,11,-49,2,0
"18059","Arlington VA","Boston MA",3,18,-98,1,0
"18060","Arlington VA","Boston MA",10,27,-106,0,0
"18061","Arlington VA","Boston MA",8,7,473,3,43
"18062","Arlington VA","Boston MA",1,22,109,1,0
"18063","Arlington VA","Boston MA",12,7,90,1,0
"18064","Arlington VA","Boston MA",9,24,-83,0,0
"18065","Arlington VA","Boston MA",8,16,181,0,0
"18066","Arlington VA","Boston MA",2,3,163,0,0
"18067","Arlington VA","Boston MA",5,29,-75,1,0
"18068","Arlington VA","Boston MA",5,7,-100,1,0
"18069","Arlington VA","Boston MA",5,9,138,2,0
"18070","Arlington VA","Boston MA",4,2,160,1,15
"18071","Arlington VA","Boston MA",9,9,613,0,15
"18072","Arlington VA","Boston MA",1,12,34,1,0
"18073","Arlington VA","Boston MA",7,31,188,2,0
"18074","Arlington VA","Boston MA",1,16,-24,1,0
"18075","Arlington VA","Chicago IL",11,3,-48,0,0
"18076","Arlington VA","Chicago IL",5,31,730,2,0
"18077","Arlington VA","Chicago IL",3,27,585,2,0
"18078","Arlington VA","Chicago IL",6,17,175,0,0
"18079","Arlington VA","Chicago IL",2,25,360,3,0
"18080","Arlington VA","Chicago IL",9,12,712,0,0
"18081","Arlington VA","Chicago IL",2,15,680,0,0
"18082","Arlington VA","Chicago IL",1,28,427,4,0
"18083","Arlington VA","Chicago IL",11,23,-73,0,0
"18084","Arlington VA","Chicago IL",9,10,-35,1,0
"18085","Arlington VA","Chicago IL",9,28,71,0,0
"18086","Arlington VA","Chicago IL",9,7,-100,0,0
"18087","Arlington VA","Chicago IL",2,9,11,0,0
"18088","Arlington VA","Chicago IL",7,20,488,1,0
"18089","Arlington VA","Chicago IL",8,23,-59,0,0
"18090","Arlington VA","Chicago IL",11,7,155,0,0
"18091","Arlington VA","Chicago IL",7,26,445,1,0
"18092","Arlington VA","Chicago IL",2,24,94,1,0
"18093","Arlington VA","Chicago IL",2,2,149,0,7
"18094","Arlington VA","Chicago IL",4,10,842,3,0
"18095","Arlington VA","Chicago IL",6,6,299,6,0
"18096","Arlington VA","Chicago IL",7,21,191,2,0
"18097","Arlington VA","Chicago IL",3,19,244,3,0
"18098","Arlington VA","Chicago IL",3,15,14,0,0
"18099","Arlington VA","Chicago IL",8,6,37,1,0
"18100","Arlington VA","Chicago IL",2,17,418,2,0
"18101","Arlington VA","Chicago IL",6,18,-25,0,0
"18102","Arlington VA","Chicago IL",5,19,121,0,0
"18103","Arlington VA","Chicago IL",11,16,170,0,0
"18104","Arlington VA","Chicago IL",2,28,378,1,0
"18105","Arlington VA","Chicago IL",9,14,389,0,0
"18106","Arlington VA","Chicago IL",8,26,103,1,0
"18107","Arlington VA","Chicago IL",9,13,168,3,0
"18108","Arlington VA","Chicago IL",5,17,-98,0,0
"18109","Arlington VA","Chicago IL",7,1,-23,1,0
"18110","Arlington VA","Chicago IL",10,29,-16,0,0
"18111","Arlington VA","Chicago IL",11,17,1,0,0
"18112","Arlington VA","Chicago IL",4,30,35,0,0
"18113","Arlington VA","Chicago IL",10,31,23,0,0
"18114","Arlington VA","Chicago IL",11,13,42,0,0
"18115","Arlington VA","Chicago IL",2,1,769,7,0
"18116","Arlington VA","Chicago IL",11,18,-25,1,0
"18117","Arlington VA","Chicago IL",2,21,50,1,0
"18118","Arlington VA","Chicago IL",3,2,108,0,0
"18119","Arlington VA","Chicago IL",10,1,-123,0,0
"18120","Arlington VA","Chicago IL",2,27,-23,2,0
"18121","Arlington VA","Chicago IL",3,9,49,0,0
"18122","Arlington VA","Chicago IL",3,4,170,1,0
"18123","Arlington VA","Chicago IL",2,6,355,12,0
"18124","Arlington VA","Chicago IL",12,14,63,0,0
"18125","Arlington VA","Chicago IL",3,24,34,0,0
"18126","Arlington VA","Chicago IL",7,7,1589,0,0
"18127","Arlington VA","Chicago IL",11,27,41,0,13
"18128","Arlington VA","Chicago IL",6,12,248,1,0
"18129","Arlington VA","Chicago IL",10,25,-10,1,0
"18130","Arlington VA","Chicago IL",9,15,-50,2,0
"18131","Arlington VA","Chicago IL",8,22,191,1,0
"18132","Arlington VA","Chicago IL",6,5,490,0,0
"18133","Arlington VA","Chicago IL",9,29,-77,0,0
"18134","Arlington VA","Chicago IL",10,21,-110,0,0
"18135","Arlington VA","Chicago IL",10,22,-56,0,0
"18136","Arlington VA","Chicago IL",4,14,-61,2,0
"18137","Arlington VA","Chicago IL",4,25,493,3,0
"18138","Arlington VA","Chicago IL",4,9,52,8,0
"18139","Arlington VA","Chicago IL",11,14,1,0,0
"18140","Arlington VA","Chicago IL",3,7,250,1,0
"18141","Arlington VA","Chicago IL",12,21,552,3,10
"18142","Arlington VA","Chicago IL",4,16,210,1,0
"18143","Arlington VA","Chicago IL",3,14,300,0,0
"18144","Arlington VA","Chicago IL",11,21,154,1,0
"18145","Arlington VA","Chicago IL",9,21,359,0,0
"18146","Arlington VA","Chicago IL",9,4,455,2,0
"18147","Arlington VA","Chicago IL",10,15,142,0,0
"18148","Arlington VA","Chicago IL",1,31,241,8,0
"18149","Arlington VA","Chicago IL",3,21,267,8,0
"18150","Arlington VA","Chicago IL",1,2,330,0,0
"18151","Arlington VA","Chicago IL",4,3,3,0,0
"18152","Arlington VA","Chicago IL",8,4,1709,6,55
"18153","Arlington VA","Chicago IL",11,20,91,0,0
"18154","Arlington VA","Chicago IL",2,22,297,5,0
"18155","Arlington VA","Chicago IL",10,28,-32,0,0
"18156","Arlington VA","Chicago IL",5,25,24,0,0
"18157","Arlington VA","Chicago IL",10,14,-126,0,0
"18158","Arlington VA","Chicago IL",2,7,389,2,0
"18159","Arlington VA","Chicago IL",8,8,-60,0,0
"18160","Arlington VA","Chicago IL",4,24,105,1,0
"18161","Arlington VA","Chicago IL",6,29,644,2,0
"18162","Arlington VA","Chicago IL",7,18,324,2,0
"18163","Arlington VA","Chicago IL",5,26,-98,0,0
"18164","Arlington VA","Chicago IL",10,7,-2,0,0
"18165","Arlington VA","Chicago IL",1,15,-21,2,0
"18166","Arlington VA","Chicago IL",2,19,112,1,0
"18167","Arlington VA","Chicago IL",6,20,124,2,0
"18168","Arlington VA","Chicago IL",4,4,89,1,0
"18169","Arlington VA","Chicago IL",7,3,-121,0,0
"18170","Arlington VA","Chicago IL",12,22,586,5,0
"18171","Arlington VA","Chicago IL",12,8,55,1,0
"18172","Arlington VA","Chicago IL",7,24,205,2,0
"18173","Arlington VA","Chicago IL",4,8,242,2,0
"18174","Arlington VA","Chicago IL",3,26,115,3,0
"18175","Arlington VA","Chicago IL",5,13,-101,1,0
"18176","Arlington VA","Chicago IL",7,29,-58,2,0
"18177","Arlington VA","Chicago IL",1,1,346,1,0
"18178","Arlington VA","Chicago IL",11,26,-7,0,0
"18179","Arlington VA","Chicago IL",7,2,336,1,0
"18180","Arlington VA","Chicago IL",4,17,-55,0,0
"18181","Arlington VA","Chicago IL",5,16,155,0,0
"18182","Arlington VA","Chicago IL",4,5,-4,0,0
"18183","Arlington VA","Chicago IL",8,25,-51,2,9
"18184","Arlington VA","Chicago IL",1,8,484,2,0
"18185","Arlington VA","Chicago IL",8,15,209,1,0
"18186","Arlington VA","Chicago IL",5,27,47,1,0
"18187","Arlington VA","Chicago IL",3,1,-91,0,0
"18188","Arlington VA","Chicago IL",4,21,232,1,9
"18189","Arlington VA","Chicago IL",8,16,414,0,0
"18190","Arlington VA","Chicago IL",12,24,557,2,0
"18191","Arlington VA","Chicago IL",8,30,-37,0,0
"18192","Arlington VA","Chicago IL",1,27,-29,0,0
"18193","Arlington VA","Chicago IL",2,11,636,0,190
"18194","Arlington VA","Chicago IL",2,4,685,8,0
"18195","Arlington VA","Chicago IL",6,14,86,1,0
"18196","Arlington VA","Chicago IL",4,13,40,1,0
"18197","Arlington VA","Chicago IL",12,16,346,4,0
"18198","Arlington VA","Chicago IL",7,16,219,1,0
"18199","Arlington VA","Chicago IL",12,31,39,1,0
"18200","Arlington VA","Chicago IL",7,6,253,0,0
"18201","Arlington VA","Chicago IL",6,10,339,2,89
"18202","Arlington VA","Chicago IL",12,9,405,2,0
"18203","Arlington VA","Chicago IL",11,24,537,1,0
"18204","Arlington VA","Chicago IL",10,17,152,0,0
"18205","Arlington VA","Chicago IL",8,14,210,0,0
"18206","Arlington VA","Chicago IL",10,5,199,0,0
"18207","Arlington VA","Chicago IL",6,4,654,2,281
"18208","Arlington VA","Chicago IL",12,20,736,1,0
"18209","Arlington VA","Chicago IL",8,29,16,1,0
"18210","Arlington VA","Chicago IL",12,11,121,0,0
"18211","Arlington VA","Chicago IL",1,13,10,1,0
"18212","Arlington VA","Chicago IL",7,25,345,3,0
"18213","Arlington VA","Chicago IL",9,22,-107,0,0
"18214","Arlington VA","Chicago IL",1,24,61,3,0
"18215","Arlington VA","Chicago IL",6,2,101,0,0
"18216","Arlington VA","Chicago IL",5,12,509,1,13
"18217","Arlington VA","Chicago IL",6,23,322,1,5
"18218","Arlington VA","Chicago IL",7,5,-77,0,0
"18219","Arlington VA","Chicago IL",6,25,366,1,0
"18220","Arlington VA","Chicago IL",6,28,336,2,0
"18221","Arlington VA","Chicago IL",11,4,-39,0,0
"18222","Arlington VA","Chicago IL",5,9,22,0,0
"18223","Arlington VA","Chicago IL",1,16,-107,0,0
"18224","Arlington VA","Chicago IL",5,15,-28,0,0
"18225","Arlington VA","Chicago IL",7,4,130,0,0
"18226","Arlington VA","Chicago IL",4,11,501,3,0
"18227","Arlington VA","Chicago IL",1,10,268,4,0
"18228","Arlington VA","Chicago IL",7,13,1224,4,555
"18229","Arlington VA","Chicago IL",4,23,-100,1,0
"18230","Arlington VA","Chicago IL",10,20,-29,0,0
"18231","Arlington VA","Chicago IL",6,24,-90,0,0
"18232","Arlington VA","Chicago IL",2,29,401,1,0
"18233","Arlington VA","Chicago IL",4,28,274,1,0
"18234","Arlington VA","Chicago IL",8,3,207,1,0
"18235","Arlington VA","Chicago IL",2,16,187,0,0
"18236","Arlington VA","Chicago IL",12,28,424,0,0
"18237","Arlington VA","Chicago IL",10,13,-57,0,0
"18238","Arlington VA","Chicago IL",7,14,91,1,0
"18239","Arlington VA","Chicago IL",9,24,318,0,0
"18240","Arlington VA","Chicago IL",6,9,605,1,0
"18241","Arlington VA","Chicago IL",6,26,111,1,0
"18242","Arlington VA","Chicago IL",7,19,53,2,0
"18243","Arlington VA","Chicago IL",12,13,136,1,0
"18244","Arlington VA","Chicago IL",11,5,156,0,0
"18245","Arlington VA","Chicago IL",9,27,19,0,0
"18246","Arlington VA","Chicago IL",5,1,-24,0,0
"18247","Arlington VA","Chicago IL",11,30,721,1,0
"18248","Arlington VA","Chicago IL",5,28,66,1,0
"18249","Arlington VA","Chicago IL",9,9,22,1,0
"18250","Arlington VA","Chicago IL",7,8,225,0,0
"18251","Arlington VA","Chicago IL",7,17,31,0,56
"18252","Arlington VA","Chicago IL",11,11,457,0,0
"18253","Arlington VA","Chicago IL",4,1,137,2,0
"18254","Arlington VA","Chicago IL",1,25,208,2,0
"18255","Arlington VA","Chicago IL",3,31,1385,3,0
"18256","Arlington VA","Chicago IL",10,23,118,0,0
"18257","Arlington VA","Chicago IL",11,6,371,0,0
"18258","Arlington VA","Chicago IL",9,30,42,0,0
"18259","Arlington VA","Chicago IL",6,11,140,1,0
"18260","Arlington VA","Chicago IL",9,16,-103,0,0
"18261","Arlington VA","Chicago IL",5,6,-57,0,0
"18262","Arlington VA","Chicago IL",11,25,-49,0,0
"18263","Arlington VA","Chicago IL",1,11,-46,2,0
"18264","Arlington VA","Chicago IL",11,9,-23,0,0
"18265","Arlington VA","Chicago IL",8,7,303,2,7
"18266","Arlington VA","Chicago IL",1,6,132,3,0
"18267","Arlington VA","Chicago IL",9,8,369,0,0
"18268","Arlington VA","Chicago IL",10,2,-4,1,0
